UserId,TweetId,Tweet,ADR_label
9579301,831262,Her history was remarkable for duodenal ulcer and long-term treatment with a magnesium-aluminum hydroxide antacid (Maalox) and sucralfate.,0
95811,729583,The crucial factors contributing to the deterioration of both patients in the two cases presented were the concentration of phenytoin manually infused and the possibility that their high-risk status made them poor candidates for manual intravenous phenytoin.,0
95811,103608,"Toxicological analysis of the blood revealed GHB 165.6 mg/L, and 90.7 mg/L in the urine.",0
95811,332395,Iatrogenic vasculitis should be suspected when a patient with idiopathic vasculitis with one type of ANCA develops the other type of ANCA.,0
95811,346081,The MRI showed marked vascularity and neovascularity of the tumor.,0
95811,100383,Phenothiazine treatment and respiratory distress syndrome in a child.,0
9602881,857199,A pure osteogenic sarcoma of endometrial stromal origin developed in a 28-year-old woman with gonadal dysgenesis (Turner's syndrome) who had received estrogens for 18 years.,0
961329,319148,"There are, however, obligations on the dentist to ensure the accuracy of information the patient gives and to ensure that patients whom they believe are at risk follow their advice.",0
961329,753195,SETTING: Private retina practice.,0
9619226,957840,We address the clinical problems and possible detrimental effects of CSFE in the setting of shunt infection.,0
9619226,423616,Both renal allografts had to be removed because of renal artery rupture secondary to Candida albicans infection.,0
9619226,74958,Reactivated herpetic keratitis following laser in situ keratomileusis.,0
9627209,637909,He was self-medicating with this to relieve muscular cramps.,0
9627209,814768,The child was treated with resin hemoperfusion (XAD-4) to reduce her serum chloramphenicol concentration.,0
9627209,27110,"There are several side effects that it is commonly associated with; however, it has only rarely been reported to cause lung injury.",0
9627209,945977,Solid organ transplant recipients can experience serious disease and death from infection due to the parasitic roundworm Strongyloides stercoralis.,0
9627209,756573,"The patient recovered clinically and, in less than 4 weeks, her serum bilirubin and aminotransferases returned to normal levels.",0
9627209,679345,Local anesthetic switching for intrathecal tachyphylaxis in cancer patients with pain.,0
9627209,517103,Treatment of silastic catheter-induced central vein septic thrombophlebitis.,0
9627209,700438,"We describe the clinical course, renal function, serial renal histology and urine and blood viral load measurements in two consecutive patients with refractory BKVN who were treated with low-dose cidofovir (0.25 mg/kg IV).",0
9627209,224789,"The disorders were characterized by hyperandrogenism and polycystic ovaries in all cases, and were associated with weight gain and menstrual disorders in 2 of the 3 women.",0
9627209,159735,METHODS: A total of 176 burnt eyes of 98 patients suffering from severe eye burns were retrospectively reviewed.,0
9634122,835395,"As the disfiguring lesions had a marked adverse effect on her quality of life, a trial of IV Cidofovir was instituted.",0
9634122,282953,The intralesional injection of corticosteroids has been employed successfully in treatment of adnexal neonatal hemangiomas since 1979.,0
9634122,882210,This rash rapidly progressed to painful hardening of the area.,0
9634122,709761,"At that time, MMI was discontinued and the patient was started on broad-spectrum antibiotics, dexamethasone, and G-CSF.",0
9634122,199596,Treatment included isoprenaline for 28 hours.,0
9634122,464769,An infant presented 10 days after removal of a high umbilical arterial catheter with total occlusion of the distal abdominal aorta.,0
9634122,770715,The final visual acuity was no light perception in the left eye and 3/6 in the right eye.,0
9634122,638595,Corneal scrapings were taken for microscopic examination and culture.,0
9642842,640550,Diffuse cutaneous candidiasis in a dog.,0
9642842,746908,An increase in exercise capacity was reported by 78% of patients; objective measurements showed that the mean value of VO2max in a subgroup of 11 patients increased by 50% after treatment.,0
9647315,670356,"Optometrists should be familiar with this condition, its signs, symptoms and correct treatment protocol.",0
9651465,511645,Benzoyl peroxide (BP) is commonly used for topical acne treatment and has long been known to be a weak allergen and a strong irritant.,0
9651465,824986,"Leuconostoc sp. are gram-positive bacteria intrinsically resistant to vancomycin, which can be confused with streptococci based on routine microbiological-characteristics.",0
9651465,134926,Investigations showed peripheral blood eosinophilia with thoracocentesis revealing eosinophilic exudative pleural effusion.,0
9651465,411081,She was subsequently admitted to hospital and was diagnosed as having nephrotic syndrome.,0
9651465,321637,The risk of developing BMTN may be greater with the use of more intensive chemotherapy and higher total body and tumor bed irradiation.,0
9651465,947155,Prolonged use of large intravenous steroid pulses in the rheumatic diseases of children.,0
9655664,505440,He later recovered normal visual acuity.,0
9655664,790650,"The initial manifestations of the disease on admission included cough, dyspnea, hemoptysis, pulmonary infiltrate, and renal failure.",0
9655664,520430,METHODS: We report the clinical outcome of a case of TiACG that was associated with an extreme intraocular pressure elevation of >60 mm Hg that was treated with the combination of systemic mannitol and methylprednisolone.,0
9660541,209356,"With the increasing use of tacrolimus in steroid-resistant nephrotic syndrome, the treating physicians need to be aware of this rare, but potentially life-threatening side effect.",0
9660541,461886,"However, double-blind, placebo-controlled studies are necessary to confirm these preliminary results.",0
9660541,986978,Elevated muscle enzymes and findings on electromyography were consistent with myopathy.,0
9660541,177474,"He was treated with broad spectrum antibiotics, red cell and single donor platelet transfusions and strict parenteral nutrition.",0
9660541,439142,INTRODUCTION: Visual loss is a rare complication of tuberculosis; it can be related to anti-tuberculous drugs or to the infection itself.,0
9660541,803568,"We reported a demonstration case of a 47 year-old female patient with hypersensitivity to anti tuberculosis drugs (isoniazid, rifampicin, pyrazinamid and ethambutol).",0
9660541,864607,The regimen was based on conditioning experiments with animals who had lupuslike autoimmune disease.,0
9660541,364532,"To our knowledge, this is the first report of t-MDS associated with ATL.",0
9660541,160863,The period of recovery was consistent with an acute but brief compressive injury and inconsistent with an anesthetic effect.,0
9660541,958805,"Four patients with severe lactic acidosis associated with septic shock were treated with sodium dichloroacetate (DCA) (50 mg/kg body wt), an activator of pyruvate dehydrogenase.",0
9671138,326625,This case illustrates the broad clinical spectrum of angioimmunoblastic lymphadenopathy with dysproteinemia and suggests that aggressive treatment is necessary in selected patients.,0
9671138,180974,Adverse effects of propafenone after long-term therapy with the addition of citalopram.,0
9671138,617797,"Multiple retinal infiltrates, placoid subretinal lesions, and ground-glass opacity of the retina with hyperemic optic discs were observed in both patients.",0
